text,label
Kerakli dunyo va mahalliy malumotlar sandigi juda foydali faqat bazan sekn ishlaydi internet tez bolshga qaramay,positive
Kerakli programma bo'libdi Rahmat,positive
Keyingi qismi qachon chiqadi,positive
Kichkina bir Ilovaga katta ilm joylangan tasanno,positive
Manda bitta taklif bor ora sirada qo'shimcha jon berish kk Yanada qiziq bo'ladi,positive
Ko'p rahmat Alloh xayrilani bersin,positive
Koproq ozbeklarni tarixi haqida kitoblar bo'lsa yaxshi bo'lardi,positive
Kotta rahmat Uchinchisi qachon chiqadi intizor kutyapmiz,positive
Kuproq invistitsiyalar yunalishida va jinoyi tudalar qolaversa ularning qulga olingaligi xaqida bulsa yanayam qiziqarli bulardi ,positive
Lotincha yozuvda bosa undanam zo'r bolardigap yo'q zor,positive
Loyiha ajoyib Arabicinsofuz ni ham dasturi chiqariladimi Ya'ni arab harflaridagi o'zbek alifbosiga o'girish va undan lotinkrillga o'girish imkoni bo'lgan dastur ham chiqadimi,positive
Lug'at yaxshi tuzilganammo yangi zamonaviy so'zlaratamalar keng doirada emaslug'at boyligini yana ham oshirsangizlar maqsadga muvofiq bo'lar edi,positive
Lug'at zo'r Rahmat Nurmuhammad aka Yangi ilovani kutib qolamiz,positive
Majestic,positive
Hayotni osonlashtiradi,positive
Malumotlar ko'proq busa,positive
Man yuklab olganimga afsuslanmayman lekin shu saytni olmazor tumandigi uylari yoki manga ochmayapti o'rtacha boho beraman,positive
manga yoqdi,positive
MashaAlloh oxirgi o'zgartirish va qo'shimchalarga gap yo'q oldingilarida oyatlarni ba'zida yoqotib qo'yayotgandim,positive
Mastonsikiy,positive
Matnlar endi offline rejimdaqoyil,positive
Mbsini koproq yana boshqa narsalar qushilsa zor buladi versiyasi kattaroq megabayti kup vusa zor buladi yangi narsalar kiritsa,positive
Men va bolalarim uni yaxshi ko'raman va o'ynashadi Menimcha sizga ham yoqadi,positive
Menga yaxshi,positive
Mehnatingiz uchun rahmat,positive
menga bu ilova juda yoqdi chunki bu ilovadan o'zingizga kerakli malumotlarni topa olasiz,positive
Menga ilova yoqdi juda zo'r,positive
Menga juda yoqdi wu kitob hammaga tavsiya qilaman olila,positive
Menga juda yoqdi Foydali dastur Faqat so'zlarni offline tekshirib ko'rish yo'q ekanda,positive
menga yoqdi,positive
Mengga yoqdi,positive
Miyani charxlaydigan o'yin ekan,positive
Mobile Ilovas rostdan mamnunman,positive
Mojno li skacat fayli v android prilojeniye,positive
molodets zur dastur chiqibdi bizaga imlo hatolari ahamiyatsiz asosiy si manosi uqib suzlani manosini tekshirvosak samiy glavniy shu Charchamela bundanda yaxshilarini kutamiz Omad sizlarga,positive
O'qish uchun eng qulay kitob,positive
Ko'pincha yaxshi holatda bo'lgan mashinalar,positive
Mp3 larini aniqroq va tartibli joylashtirilar duolarni topaolmadim,positive
Mukammal darajadagi kitob,positive
Mukammal,positive
Mumkin bo'lsa o'zbek tilida izohli lug'at dasturini kutib qolamiz,positive
Mening eng yuqori darajam bu sizning O'zbekistoningizdan Avstraliyani mag'lub etganingiz va men Avstraliyadagi Immani bo'lganimdan ammo men mamlakatingizda tug'ilganman,positive
Xotinim bu ilovani juda ko'p sevadi Ajoyib xizmat O'z vaqtida etkazib beradigan sifatli mahsulotlar Eng yaxshi tilaklar,positive
Narmalnii,positive
Ilovaning ayrim qismlarida o'zgaruvchan tillarda xatolar kabi ishlamoq kerak Ba'zan ular mos emas,positive
Nega Uzreport va Futbol TV kanallarini chet eldan tomosha qilib bo'lmayapti,positive
Nega yuklanmayapti,positive
Ajoyib,positive
yaxshi kitob,positive
Nice Ilova,positive
Nice Ilova of names,positive
yoqimli taomni siz yoqtirgan taomlarni tanlaysiz,positive
Yaxshi o'ynash uchun,positive
Yaxshi ishlab chiqilgan Yaxshiroq Lekin eng yaxshisi yaxshilarning dushmanidir,positive
Nimaga rasvo ekan To'g'risi manga yoqdi Xech qanday salbiy tomonini ko'rmadim Dasturga gap yo'q Mualliflarga raxmatlar,positive
Nimaga uzbekistan24 ko'rsatmayapti Va yana boshqa kanallar Iltims toğirlanglar faqat qora ekran bo'lib ovozi kelyapti xolos,positive
Fikrlarga hojat yo'q,positive
Nomiga mos Ilova,positive
Norm,positive
Oddiy,positive
O'ylaymanki ko'pchilikka bu Ilova ning foydasi tegadi Katta rahmat,positive
O'zbegim taomiga bas keloladigani bormi,positive
O'zbek tilida ham kerakli ilova chiqayotganidan bag'oyat xursandman,positive
O'zbekistondagi IT saytlarning eng yaxshisi desak adashmaymiz,positive
O'zimga kerakli yo'nalish va manzillarni oson topib olaman Rahmat,positive
Oddiygina super,positive
Ok,positive
Ok,positive
Ok,positive
Ok,positive
Ok,positive
Ok,positive
Ok,positive
Ok,positive
Ok,positive
OK,positive
Ok,positive
Ok,positive
Olloh rivojini bersin,positive
Olloh rozi bo'lgan bandalaridan qilsin,positive
Olloh rozi bo'lsin gap yo'q,positive
Olloh rozi bolsin,positive
Olloh rozi bolsin sizdan,positive
Omad,positive
Eng yaxshi o'zbek o'yinlaridan biri,positive
onlayinmi buu,positive
Faqat 5 yoshda,positive
Oooooo,positive
Oson va qulay ,positive
Otgan safargidan ancha yaxshi Yangilik kiritinglar iltimos Masalan keyingibetaplarga otish yangi narsalar olish shu kabi,positive
Ajoyib,positive
Oxirgi versiyalarizda umuman yangilik yo'q Hammasi eski Masalan UMS ni o'zida 1 oyda qancha ta'rif chiqdi Lekin yangilanishga qo'shmagansilar,positive
Padaringga lanat degan joyini olib tashela,positive
Zo'r,positive
mukammal,positive
Zo'r,positive
Buyuk xizmat uchun ajoyib dastur,positive
O'zbekiston uchun mukammal ilova bu dunyoda ko'plab kunlik yangiliklar mavjud takomillashtirish yaxshi bo'lishi mumkin ,positive
Zo'r ilova sizga ko'p ma'lumot beradi Va ulardan foydalanish juda oson,positive
mukammal dastur foydalanish oson,positive
Zo'r ,positive
Rasmlar yuklab olinmaydi,positive
Platina kitob,positive
o'yin do'koni hozir ishlamayapti,positive
iloji boricha ko'proq so'zlar va iboralar qo'shing va kengroq tarjimalar bilan qiling lekin men bu ilovani yaxshi ko'raman,positive
Ijobiy,positive
PRAGRAMMA zur Gap yu ishga omad,positive
Profitable Ilova,positive
Progress bor,positive
Qo'shimcha gender bo'yicha sorting function bo'sa yomon bo'masdi,positive
etarlicha tez ishlatish uchun qulay,positive
Qulay ilova,positive
Qulay va oson,positive
Qulay va oson tafsiya qilaman xammaga,positive
Qulay va tezkor,positive
Radioni yoqganda 5 marta ketma ket notification chiqyapti,positive
Rahmat,positive
Rahmat,positive
Rahmat,positive
Rahmat azizlar,positive
Rahmat juda xursandman,positive
Rahmat katta,positive
Rahmat kattakon zor,positive
Rahmat kattakon Yaxshi programma ekan,positive
rahmat oka hammasi zor,positive
Rahmat qulay programma ishilaga omad,positive
Rahmat sizlarga,positive
Rahmat sizlarga,positive
Salomi,positive
rahmatga sazovar klass,positive
Raxmat,positive
Raxmat,positive
Raxmat,positive
Raxmat,positive
Raxmat,positive
Raxmat Endi fudbol kora olaman chet elda yurip ham RAXMAT,positive
Raxmat foydali,positive
Raxmat shu ilmni bzaga yetib kelishida sababchi bôlganlarga,positive
RAXMAT YOQDI,positive
Raxmat Zo'rakan,positive
Raxmat O'qib tekshirib Bazi harflarni to'g'irlab qo'ysayzla yanayam yaxshi bo'lardi,positive
Raxmat ALLOH rozi bolsin,positive
Razrabotchiklarga kotta rahmat Programma qo'llashga juda qulay Ayniqsa avtobuslar va ularning yo'nalishlari mavjudligi juda ham ma'qul bo'ldi Keyingi ishlaringa omad Obnovleniyalarni kutib qolamiz,positive
Albatta yaxshi ilova biroz qimmatroq bo'lsa,positive
really useful Ilova,positive
Sizga bu ilovani tavsiya etsangiz sizda mg ko'p bo'ladi,positive
Rivojlantirishdan toxtamela,positive
Ro'r faqat 1 ta kamchilligi bor unga so'zlarni tallaffuz qilishni ham qo'shilsa juda alo bo'lardi,positive
rossa men bop ilova ekankuu,positive
Salom Paycom hodimlari qachondan boshlab Mikrokreditbank Agrobank va Hamkorbank plastik kartalaridan uzcard tizimi orqali plastik kartalarga o'zaro pul o'tkazish mumkin men harakat qilib ko'rdim hozircha ishlamayotgan ekan Rahmat,positive
Salom zo'r qibszlar bu galgi programani agar iloji bo'sa beeline programsda qongroqlari boshqarsa bo'ladi xisobbi qatga nimaga sarflaganini bilsa bo'ladi iloji bo'sa szlarxam wu qoshmchalari qoshsez yaxwi bo'lardi,positive
Seni sigir mol ekansanu Har doim eng yaxshi ovoz effektlari Aki ajoyib ish,positive
Sevgi bu ajoyib tuyg'u bu ilova zo'r ekan,positive
Shayx hazratlaridan Alloh rozi bo'lsin O'zbek xalqiga bebaho meros qoldirib ketdilar,positive
Shayx Muhammad Sodiq hazratlarining kitoblaridan ham elektron nusxalarini kutib qolamiz,positive
She'rlarga gap yo'q,positive
Shoirning eng sara she'rlari,positive
Shu kitoblar to'g'ri joylanganmi Masalan birinchi qaysi kitob keyin qaysiga o'tgan ma'qul Yoki o'zi bir tartibda joylanganmi,positive
Shu o'yinni kutgan edim Rahmat,positive
Shunaqa kitoblardan ko'proq bo'lganda zo'r bo'lar ediarabchasiga tushunish qiyin bo'lyapti,positive
Silaga bitta iltimos jahon habarlarini hammasini yuboriwga harakat qililabu yoqqa qidiruni qowsela zor bolardi Bu ilovaga gap yo Etiborila un rahmat,positive
Silar bilan qanday bog'lansa bo'ladi,positive
juda yaxshi,positive
Yaxshi men uni yaxshi ko'raman,positive
Juda ajoyib Katta interfeys Xatolardan xoli va ko'pchilik qurilmalarda yaxshi ishlaydi,positive
Agar rus tilida gaplashmasangiz Soooooo yaxshi,positive
Ovoz paneli eng yaxshisi,positive
Soz ojiz tarifga biz kim qoysak baho tarihga hullas lol qoldim yana yangi sovgalar kutib qolaman,positive
Sozlash bo'limida viloyatni tanlab saqlanadigan qilish kerak Menyuda ham faqat Toshkent turibdi O'zgartirishni imkoni yo'q,positive
Super,positive
Super,positive
Super,positive
Super,positive
Super,positive
Super,positive
Super super super Ilova,positive
Super ayni odamlarga hozirgi kundagi zarur narsani qilibsizlar,positive
Super,positive
Suuuper,positive
Taklif bor terminal orqali to'lash mumkin bo'lsin shunda yaxshi b'olardi va makro marketni ham qo'shsa yaxshi bo'ladi,positive
Taomlar xilmaxilligini oshirish kerak Ba'zi an'anaviy O'zbek oilalarida eng ko'p tayyorlanadigan taomlar yo'q,positive
Tarifga til ojiz Megabayt kam ketishi va tasixdaligi juda yoqdi,positive
Tavsiya qilaman Juda zo'r chiqqan Namoz vaqtlarini bilish va yaqin atrofdagi masjidlarni topish ancha oson ekan,positive
Termiz,positive
Tezro update qilila,positive
Juda katta rahmat,positive
rahmat,positive
rahmat,positive
rahmat,positive
Click uchun tashakkur,positive
Juda katta rahmat juda yaxshi,positive
Katta rahmat,positive
Katta rahmat Boshqa SIMkartalardan ham mashhur bo'lish yaxshi,positive
Rahmat juda foydali dastur,positive
Rahmat,positive
Ijodkorlar uchun rahmat,positive
Yaxshi ishingiz uchun tashakkur,positive
Ilova uchun rahmat,positive
Ushbu dastur uchun rahmat,positive
Ushbu ilovaga mening sevimli kanallarim bilan har doim va istalgan joyda rahmat,positive
Bu mening fikrim,positive
Bu hammaning foydasiga foydalanishni maslahat beradigan yaxshi ilovadir,positive
Eng yahshi,positive
Eng yaxshi ilova,positive
Mahsulotingizni bir soat ichida uyingizga etkazib beradigan eng yaxshi qo'shimchalar Ushbu ilovaga albatta yaxshi Biroq dasturiy ta'minotni yaxshilash kerak Bundan tashqari shaxsan men sizning joylashuvingiz bo'yicha aqlli aqlli nazoratga ega bo'lishini xohlayman,positive
Eng yaxshilarning eng yaxshisi,positive
Eng yaxshisi,positive
O'zbekistondagi eng yaxshi loyiha,positive
eng yaxshi dastur ishlab chiquvchilar uchun rahmat,positive
eng yahshi,positive
O'zbekistonda mobil va internet xizmatlarini to'lashning eng oson yo'li Ushbu ilovadan dunyoning istalgan nuqtasidan foydalanishingiz mumkin Oilangizni yoki biznesingizni istagan vaqtingizda to'lang va qo'llabquvvatlang,positive
Ilova yaxshi Lekin bir necha kun oldin Ilovaga kirganimda u ishni to'xtatdi Va har kuni takrorlang hech narsa o'zgarmadi bir xil natija Keyin Ilovani o'chirib tashlang Iltimos FIKLAYMIZ Shunga qaramay men har doim ilovani yangiladim Rohmat,positive
Yangi versiya juda tez ishlaydi,positive
Yangilikning pastki qismida joylashgan qism boshqa ba'zi bir xabarlarni o'z ichiga olgan silliq silkitilmaydi Buni tekshiring iltimos Boshqalar esa ajoyibdir,positive
Ingliz tili yo'q,positive
Bu ilova ajoyib,positive
Ushbu ilova yaxshi ammo ba'zi muammolar mavjud,positive
Ushbu Ilova menga yo'l harakati qoidalarini tushunishimda yordam beradi va men sizga yordam beraman deb hisoblayman Ayniqsa birinchi kurs talabalari uchun ajoyib dastur Siz yaratuvchilardir,positive
Ushbu ilova juda qulay,positive
ushbu ilovani ishlatish juda oson va foydali Rahmat,positive
Yuklab olingan ilovani yaxshi ko'raman,positive
Ushbu dastur juda yaxshi,positive
Ushbu ilova juda qiziq Men daryoni yaxshi ko'raman,positive
Bu O'zbekistondagi eng ko'p ishlatiladigan va qulay bo'lgan taksi ilovasi Men chet elda yashayman va Vatanimga tashrif buyurganimda agar men kerak bo'lsa bu Ilovaga kiraman,positive
Bu filmlarni seriallarni va onlayn televizorlarni tomosha qilgan eng yaxshi dasturdir Men sizga bu ilovani ikkilanmasdan yuklab olishni maslahat beraman Ushbu ilovani yaratganingiz uchun tashakkur,positive
Bu juda qiziqarli dastur,positive
Ushbu dastur boshqalarga qaraganda yaxshiroq,positive
Til o'rganish uchun juda qulay ekan,positive
Toshkent Viloyatdagi va boshqa viloyatdagi ko'p masjidlani mapdan topib bomayapti Lekin shundog'am kotta ish qipsila rahmat juda foydali bovoti,positive
Uchar ketmon filmidagi ovozlar ham ushlatilsa zo'r bo'lar edi settings dan kirib shum bola va avdullajon kunolari ovizlari tanlansa yaxshi bo'lardu,positive
Umuman be pul qilish kk Kere bo'sa Ilova telividenyasini yaratish kere Bu xolis axborot kanali,positive
Umuman oganda judayam zor ilova Ancha narsa o'rganish mumkin ayniqsa kelinchaklarga judayam kerakli narsa Lekin holvayotar tayyorlavotganda 2usulida unni qaysi payt solishga chunmadim Shuni to'g'irlab qo'yolisilami,positive
Useful Ilova,positive
Useful Ilova,positive
Useful Ilova,positive
Ushbu programma boshqa ussd programmalari ichida eng zo'ri deb bilaman Chunki men foydalanganlarim ichida faqat shunisi internet bo'lishi bilanoq avto yangilanadi Bu pragrammani tuzganlarga katta rahmat ishlaringizga omad tilayman,positive
Usluga lebazar 0 dvoti teknmi wunda,positive
Uyin uchun raxmat Uyinni barcha bosqichini tugatdik Qachon yangilari qushiladi,positive
uz patent Juda qulay,positive
Uzgarish bor,positive
Uzi saytga kirib har kun xabarlardi uqiyardim Endi qulayroq bulibti Juda zur Super,positive
V yaxshi aap,positive
Variyantlar yoqligi yomon bolibdida variantli vereiyasiham bolsa yaxshi bolardi,positive
Vawe zor programma ekangap yoq,positive
juda yaxshi,positive
Kino tomosha qilish uchun juda qulay,positive
juda qulay,positive
juda yaxshi,positive
juda yaxshi,positive
Juda yaxshi,positive
juda yaxshi,positive
Juda yaxshi,positive
Juda yaxshi,positive
Juda yaxshi,positive
Juda yaxshi super ilova,positive
Juda yaxshi va tezkor xizmat ,positive
Juda yaxshi ilova,positive
Juda yaxshi ilova,positive
Juda yaxshi ilova barcha qulay va sodda xizmatlarni taklif qiladi yoqdi,positive
Very good Juda ham yaxshi,positive
Juda chiroyli va foydali,positive
Very nice Ilova do paynet do UZB,positive
Juda yaxshi tashkil etilgan,positive
mijozlar uchun juda foydali ilova,positive
Juda foydali,positive
juda yahshi,positive
Juda yahshi,positive
Istalgan dastur,positive
wery mukammal,positive
Yuklab olish havolasi qayerda,positive
Nima uchun iOS qurilmalari uchun ilova mavjud,positive
Yaxshi ishlaydi,positive
Ko'chirib olish uchun Wot,positive
Agar siz ISP Shark Telekom xizmatlarini to'lash imkoniyatini qo'shgan bo'lsangiz ajoyib bo'lardi,positive
Vau ajoyib Menga yoqdi Menimcha barcha filmlarni tasniflash kerak Rahmat va omad tilaymiz,positive
Qoyil Juda qiziqarli lekin men bu o'yinni o'ynashni juda xohlayman yaxshi ish,positive
Xabaruz ni xabarlariga gap yo'q,positive
Yahshi,positive
Yahshi,positive
Yahshi zo'r uylab topilgan bu g'oya bazasini yanada keygaytirsa yaxshi bo'lar edi,positive
Yamon emas,positive
Yamon emas,positive
Yamon emas,positive
Yamon emas,positive
Yamon emas,positive
Yanada ko'proq ma'lumotlar bo'lishini xohlardim,positive
Yanada kop zona qoshilar,positive
Yangi interfeys juda xunuk Ekranga to'g'ri kelmayapti Oldingi update da yaxshi edi Ilojisi bo'lsa shuni fix qilishga harakat qilinglar rahmat,positive
Yangi ko'rinish juda chiroyli chiqibdi,positive
Yangi reseptlaram qushib turinglar,positive
Yangi versiyasi juda ham qulay ekan Mb kam ketishi bilan boshqa ilovadan farqi bor ekan Ishilaga omad siladan yangidan yangi xabarlar kutamiz,positive
yangi versiyasi yangilanganda qulay bo'libdi katta rahmat Alloh rozi bo'lsin,positive
yangi versiyasini ishlab chiqishga iloji bormi bizning telga tushsa qatip qolyapti apk,positive
yangilash tahminan qachonlarga bo'ladi,positive
Yangiliklarni Juda ochiq oydin yozilishi qoyil qoldirmoqda Sizlarga omad tilaymiz,positive
Yaxshi,positive
Yaxshi,positive
Yaxshi,positive
yaxshi,positive
Yaxshi,positive
Yaxshi,positive
Yaxshi,positive
Yaxshi,positive
Yaxshi,positive
Yaxshi,positive
Yaxshi,positive
Yaxshi,positive
Yaxshi,positive
Yaxshi,positive
Yaxshi,positive
Yaxshi,positive
yaxshi bo'ladi,positive
Yaxshi chiqibdi lekin,positive
Yaxshi dastur ishlab chiqilgan Ucell abonentiman Lekin dasturda kunlik internet paketi mavjud emas ekan Shuni ham e'tiborga olsangiz yaxshi bo'lar edi ,positive
Yaxshi deb o'ylayman,positive
Yaxshi iloji bosa koproq xabarlani videoli qilip ishlansa yaxshi bolardi sabapi xozirda vaqt shunaqa tez otmoqtaki xammayam oqip otirishga vaqt yoq,positive
Yaxshi Ilova yangiliklar lentasi bazida yangilanmay eski holatda qolib ketayapti,positive
Yaxshi ilova ,positive
Yaxshi Ilova boshqalarga ham o'rnatishni maslahat beraman,positive
Yaxshi ilova ekan ammo qoidalarni alohida bandlarini topish un kop vaqt ketarkan Qoidalarni xam jarimalar singgari iwlab chiqilsa ajoyib bolardi,positive
Yaxshi Ilova lekin bitta iltimos bor yangiliklar kam yana ozroqgina ko'paytirib tungi rejim qo'shilsa juda ajoyib ish bo'lar edi,positive
yaxshi ilova lekin nimagadir Galaxy Note 4 ga tushmayapti Buni sababi nimada,positive
Yaxshi intelektual o'yin,positive
Yaxshi iwlangan ammo ba'zi bir so'zlarning kamchiligi to'ldirilganda a'lo bulardi,positive
Yaxshi lekin vidyolarni ochmayapti ummuman shuni togrelar,positive
Yaxshi lug'at Komandirovkada juda asqotayapdi,positive
Yaxshi,positive
Yaxshi Muxtasarniyam chiqaring,positive
Yaxwi,positive
yaxwi malumotlarga ega sayt ekan terabaytuz,positive
yo'qdan ko'ra bor,positive
Yuqorida keltirlgan nom uchun judaha menosib dastur deb o'ylayman bu dasturni asoschsiga shunday insonlarga yangliklarni tez va sifatli bilib olish uchun yaratgan shunday ajoyib dasturi uchun o'z mindorchligimni bildtaman,positive
Yuristlar uchun zarur vosita,positive
Zo'r chiqibdi super,positive
Zo'r chiqibdi faqat google play ga link tashab quyila Ilovadan turib ratingni oshirishni,positive
Zo'r dastur ekan yana shunaqa qulay dasturlarni kutib qolamiz a,positive
zo'r dastur gap yo'q,positive
zo'r dastur man anchadan beri shu dastur orqaliy kop yangiliklardan xabardor bolib kelyapman sizlargayam tavsiya etaman,positive
Zo'r ekan,positive
Zo'r ekan ayniqsa dunyo yangiliklari Ilova ni rivojlantrsangiz yaxshi bo'lardi brat,positive
Zo'r gap yo'q,positive
Zo'r gap yo'q,positive
Zo'r hali programmaga kirmasimdan yoqib qoldi bosh menyudagi yangiliklar qatori va qolgan saxifalar ajoyib O'zbekcha klass,positive
